"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","191","tracktransfer","Meter Supplier","Tue Sep 09 14:55:26 UTC 2025","passed","Tue Sep 09 14:55:26 UTC 2025","{data}","Track meter transfer","",""
"","196","getmeters","Meter Supplier","Tue Sep 09 14:55:26 UTC 2025","passed","Tue Sep 09 14:55:26 UTC 2025","{data} > {offset} > {limit}","Get Meters","",""
"","213","validate password complexity","Meter Supplier","Tue Sep 09 14:55:24 UTC 2025","failed","Tue Sep 09 14:55:24 UTC 2025","Security > Update Password","Settings","",""
"","203","Invalid login username","Meter Supplier","Tue Sep 09 14:55:12 UTC 2025","passed","Tue Sep 09 14:55:12 UTC 2025","","Login","",""
"","191","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:55:16 UTC 2025","passed","Tue Sep 09 14:55:16 UTC 2025","Certified Batches > Get Certified Meters by batch Status > {data} > {offset} > {limit}","Inventory Management","",""
"","192","schedulebyid","Meter Supplier","Tue Sep 09 14:55:26 UTC 2025","passed","Tue Sep 09 14:55:26 UTC 2025","{data} > {offset} > {limit}","Get Schedule by ID","",""
"","190","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:55:18 UTC 2025","passed","Tue Sep 09 14:55:18 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","218","Invalid login pwd","Meter Supplier","Tue Sep 09 14:55:11 UTC 2025","passed","Tue Sep 09 14:55:12 UTC 2025","","Login","",""
"","190","uploadmeters","Meter Supplier","Tue Sep 09 14:55:27 UTC 2025","passed","Tue Sep 09 14:55:28 UTC 2025","","Upload Meters","",""
"","191","get usergroup roles","Meter Supplier","Tue Sep 09 14:55:20 UTC 2025","passed","Tue Sep 09 14:55:20 UTC 2025","User Management > Get User group role > {offset} > {limit}","Settings","",""
"","190","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:55:17 UTC 2025","passed","Tue Sep 09 14:55:17 UTC 2025","Certified Batches > Get Certified Meters by Meter Brand > {data} > {offset} > {limit}","Inventory Management","",""
