"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","Invalid Authorize password","Meter Supplier","Tue Sep 09 14:54:19 UTC 2025","passed","Tue Sep 09 14:54:19 UTC 2025","","Authorization","",""
"","158","getmetersupplier","Meter Supplier","Tue Sep 09 14:54:29 UTC 2025","passed","Tue Sep 09 14:54:29 UTC 2025","User Management > Get Meter Supplier > {data} > {offset} > {limit}","Settings","",""
"","159","installationschedulebatch","Meter Supplier","Tue Sep 09 14:54:21 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Get Customer's Installation Schedule > {batch} > {vendor} > {offset} > {limit}","Installation Management","",""
"","162","msquickcontract","Meter Supplier","Tue Sep 09 14:54:20 UTC 2025","passed","Tue Sep 09 14:54:20 UTC 2025","Contract quick view > {data}","Notifications","",""
"","179","Invalid login pwd","Meter Supplier","Tue Sep 09 14:54:19 UTC 2025","passed","Tue Sep 09 14:54:19 UTC 2025","","Login","",""
"","166","msinvites","Meter Supplier","Tue Sep 09 14:54:28 UTC 2025","failed","Tue Sep 09 14:54:29 UTC 2025","User Management > MS Invites","Settings","",""
"","156","getaccount","Meter Supplier","Tue Sep 09 14:54:31 UTC 2025","passed","Tue Sep 09 14:54:31 UTC 2025","{data}","Get Meter Supplier Account Data","",""
"","163","uploadmeterraw","Meter Supplier","Tue Sep 09 14:54:32 UTC 2025","passed","Tue Sep 09 14:54:33 UTC 2025","","Upload Meters by CSV","",""
"","157","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:54:23 UTC 2025","passed","Tue Sep 09 14:54:23 UTC 2025","Certified Batches > Get Certified Meters by batch Status > {data} > {offset} > {limit}","Inventory Management","",""
"","154","/api/Metersupplier/metercost/:data/:offset/:limit","Meter Supplier","Tue Sep 09 14:54:33 UTC 2025","passed","Tue Sep 09 14:54:33 UTC 2025","{data} > {offset} > {limit}","Get Meter cost","",""
"","154","logout","Meter Supplier","Tue Sep 09 14:54:34 UTC 2025","passed","Tue Sep 09 14:54:34 UTC 2025","","Logout","",""
"","161","/api/users/invitedaccount/:data/:offset/:limit","Meter Supplier","Tue Sep 09 14:54:26 UTC 2025","passed","Tue Sep 09 14:54:26 UTC 2025","User Management > User Invited Account > {data} > {offset} > {limit}","Settings","",""
"","157","get users","Meter Supplier","Tue Sep 09 14:54:25 UTC 2025","passed","Tue Sep 09 14:54:26 UTC 2025","User Management > Get Users > {offset} > {limit}","Settings","",""
"","158","get comments","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Get User's Comment > {data} > {offset} > {limit}","Installation Management","",""
"","156","installers getbyms","Meter Supplier","Tue Sep 09 14:54:32 UTC 2025","passed","Tue Sep 09 14:54:32 UTC 2025","{data} > {offset} > {limit}","Get Installer by MS","",""
"","157","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:54:25 UTC 2025","passed","Tue Sep 09 14:54:25 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","155","get usergroup roles","Meter Supplier","Tue Sep 09 14:54:26 UTC 2025","passed","Tue Sep 09 14:54:26 UTC 2025","User Management > Get User group role > {offset} > {limit}","Settings","",""
"","157","transferbatch","Meter Supplier","Tue Sep 09 14:54:33 UTC 2025","passed","Tue Sep 09 14:54:34 UTC 2025","","Transfer meter by batch","",""
"","253","get list of states","Meter Supplier","Tue Sep 09 14:54:20 UTC 2025","passed","Tue Sep 09 14:54:21 UTC 2025","Asset Folder > Get State","Contract Management","",""
"","159","certified","Meter Supplier","Tue Sep 09 14:54:23 UTC 2025","passed","Tue Sep 09 14:54:23 UTC 2025","Certified Batches > Get Meters certified > {data}","Inventory Management","",""
"","157","uploadmeters","Meter Supplier","Tue Sep 09 14:54:33 UTC 2025","passed","Tue Sep 09 14:54:33 UTC 2025","","Upload Meters","",""
"","157","installermsdisco","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Get Customer's Installation Schedule > Get Meter Installer for a DISCO > {data} > {disco}","Installation Management","",""
"","161","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:54:21 UTC 2025","passed","Tue Sep 09 14:54:21 UTC 2025","Get Pending schedule by batch ID > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","157","msmetergroupbatch","Meter Supplier","Tue Sep 09 14:54:30 UTC 2025","passed","Tue Sep 09 14:54:30 UTC 2025","{vendorid} > {offset} > {limit}","Get Meter by Group Batch","",""
"","158","Metersupplier transfermeter","Meter Supplier","Tue Sep 09 14:54:32 UTC 2025","passed","Tue Sep 09 14:54:32 UTC 2025","","Transfer Meters","",""
"","194","getapplogs","Meter Supplier","Tue Sep 09 14:54:31 UTC 2025","passed","Tue Sep 09 14:54:31 UTC 2025","{offset} > {limit}","Get logs","",""
"","180","update password","Meter Supplier","Tue Sep 09 14:54:29 UTC 2025","passed","Tue Sep 09 14:54:29 UTC 2025","Security > Update Password","Settings","",""
"","157","Metersupplier canceltransfer","Meter Supplier","Tue Sep 09 14:54:32 UTC 2025","passed","Tue Sep 09 14:54:32 UTC 2025","","Cancel Meter Transfer","",""
"","155","Metersupplier cancel","Meter Supplier","Tue Sep 09 14:54:29 UTC 2025","passed","Tue Sep 09 14:54:29 UTC 2025","User Management > Cancel Invite","Settings","",""
"","157","invited accounts","Meter Supplier","Tue Sep 09 14:54:29 UTC 2025","passed","Tue Sep 09 14:54:29 UTC 2025","User Management > Get Invited Users > {data} > {offset} > {limit}","Settings","",""
"","187","validate password complexity","Meter Supplier","Tue Sep 09 14:54:30 UTC 2025","failed","Tue Sep 09 14:54:30 UTC 2025","Security > Update Password","Settings","",""
"","158","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:54:21 UTC 2025","passed","Tue Sep 09 14:54:21 UTC 2025","Get Completed schedule by batch ID > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","157","msbatchshow","Meter Supplier","Tue Sep 09 14:54:25 UTC 2025","passed","Tue Sep 09 14:54:25 UTC 2025","Transfered Batches > Get Meter batch Summary > {data} > {vendorid}","Inventory Management","",""
"","161","discolist","Meter Supplier","Tue Sep 09 14:54:20 UTC 2025","passed","Tue Sep 09 14:54:20 UTC 2025","Asset Folder > Disco List","Contract Management","",""
"","158","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:54:25 UTC 2025","passed","Tue Sep 09 14:54:25 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID & Status > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","157","msinventtrack","Meter Supplier","Tue Sep 09 14:54:24 UTC 2025","passed","Tue Sep 09 14:54:24 UTC 2025","Transfered Batches > Get Transfered Meter Batches > {data} > {offset} > {limit}","Inventory Management","",""
"","158","msmeterbatch","Meter Supplier","Tue Sep 09 14:54:24 UTC 2025","passed","Tue Sep 09 14:54:25 UTC 2025","Transfered Batches > Get a Meter Batch details > {data} > {datatype} > {offset} > {limit}","Inventory Management","",""
"","158","msinventtrack","Meter Supplier","Tue Sep 09 14:54:24 UTC 2025","passed","Tue Sep 09 14:54:24 UTC 2025","Transfered Batches > Get Transfered Meter Batches by Batch ID > {data} > {offset} > {limit}","Inventory Management","",""
"","157","mstransquick","Meter Supplier","Tue Sep 09 14:54:24 UTC 2025","passed","Tue Sep 09 14:54:24 UTC 2025","Transfered Batches > Get Transfered Meter Quick Overview > {data}","Inventory Management","",""
"","157","Metersupplier activate","Meter Supplier","Tue Sep 09 14:54:32 UTC 2025","passed","Tue Sep 09 14:54:32 UTC 2025","","Activate Account","",""
"","157","msinventorybatchview","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Uploaded Batches > Get Inventory quick view > {data}","Inventory Management","",""
"","159","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:54:23 UTC 2025","passed","Tue Sep 09 14:54:24 UTC 2025","Certified Batches > Get Meter by batch > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","159","postcomment","Meter Supplier","Tue Sep 09 14:54:30 UTC 2025","passed","Tue Sep 09 14:54:30 UTC 2025","","Post Comment","",""
"","175","login","Meter Supplier","Tue Sep 09 14:54:19 UTC 2025","failed","Tue Sep 09 14:54:19 UTC 2025","","Login","",""
"","156","tracktransfer","Meter Supplier","Tue Sep 09 14:54:31 UTC 2025","passed","Tue Sep 09 14:54:31 UTC 2025","{data}","Track meter transfer","",""
"","157","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:54:23 UTC 2025","passed","Tue Sep 09 14:54:23 UTC 2025","Certified Batches > Get Certified Meters by batch number > {data} > {offset} > {limit}","Inventory Management","",""
"","153","meterinventory","Meter Supplier","Tue Sep 09 14:54:31 UTC 2025","passed","Tue Sep 09 14:54:31 UTC 2025","{data}","Get Meter Inventory","",""
"","157","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:54:21 UTC 2025","passed","Tue Sep 09 14:54:21 UTC 2025","Get Completed schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","158","metercost","Meter Supplier","Tue Sep 09 14:54:33 UTC 2025","passed","Tue Sep 09 14:54:33 UTC 2025","","Get Meter cost","",""
"","157","msinventorycards","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Dashboard > Meter Inventory dashboard > {data}","Inventory Management","",""
"","156","msschedulebatch","Meter Supplier","Tue Sep 09 14:54:30 UTC 2025","passed","Tue Sep 09 14:54:31 UTC 2025","{data} > {vendor} > {disco} > {offset} > {limit}","Get schedule by batch","",""
"","157","msinventtrack","Meter Supplier","Tue Sep 09 14:54:24 UTC 2025","passed","Tue Sep 09 14:54:24 UTC 2025","Transfered Batches > Get Transfered Meter Batches by Disco Status > {data} > {offset} > {limit}","Inventory Management","",""
"","158","transferprogress","Meter Supplier","Tue Sep 09 14:54:25 UTC 2025","passed","Tue Sep 09 14:54:25 UTC 2025","Transfered Batches > Meter Transfer Progress > {data} > {vendorid}","Inventory Management","",""
"","160","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:54:24 UTC 2025","passed","Tue Sep 09 14:54:24 UTC 2025","Certified Batches > Get Meter by batch with Meter ID > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","154","meterbatch","Meter Supplier","Tue Sep 09 14:54:30 UTC 2025","passed","Tue Sep 09 14:54:30 UTC 2025","{data} > {offset} > {limit}","Get meter supplier by meter batch","",""
"","160","update activity","Meter Supplier","Tue Sep 09 14:54:26 UTC 2025","passed","Tue Sep 09 14:54:26 UTC 2025","User Management > Post User activities","Settings","",""
"","168","submitdocument","Meter Supplier","Tue Sep 09 14:54:33 UTC 2025","passed","Tue Sep 09 14:54:33 UTC 2025","","Submit document","",""
"","159","msinstallerquick","Meter Supplier","Tue Sep 09 14:54:30 UTC 2025","passed","Tue Sep 09 14:54:30 UTC 2025","{data}","MS Installer quick view","",""
"","175","Invalid Authorize Username","Meter Supplier","Tue Sep 09 14:54:18 UTC 2025","passed","Tue Sep 09 14:54:19 UTC 2025","","Authorization","",""
"","159","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:23 UTC 2025","Uploaded Batches > Get Meters group by batch Status > {data} > {offset} > {limit}","Inventory Management","",""
"","154","/api/Metersupplier/meterinventory/:data/:status/:offset/:limit","Meter Supplier","Tue Sep 09 14:54:31 UTC 2025","passed","Tue Sep 09 14:54:31 UTC 2025","{data} > {status} > {offset} > {limit}","Get Meter Inventory","",""
"","156","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:54:25 UTC 2025","passed","Tue Sep 09 14:54:25 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID & Meter Phase > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","160","meter suppliers","Meter Supplier","Tue Sep 09 14:54:20 UTC 2025","passed","Tue Sep 09 14:54:20 UTC 2025","Get Meter Supplier List > {offset} > {limit}","Contract Management","",""
"","164","mscontract","Meter Supplier","Tue Sep 09 14:54:19 UTC 2025","passed","Tue Sep 09 14:54:19 UTC 2025","Contract quick view > {data}","overview","",""
"","160","Empty login Credentials","Meter Supplier","Tue Sep 09 14:54:19 UTC 2025","passed","Tue Sep 09 14:54:20 UTC 2025","","Login","",""
"","159","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:54:23 UTC 2025","passed","Tue Sep 09 14:54:23 UTC 2025","Uploaded Batches > Get Meters group by batch number > {data} > {offset} > {limit}","Inventory Management","",""
"","801","Authorize","Meter Supplier","Tue Sep 09 14:54:18 UTC 2025","passed","Tue Sep 09 14:54:18 UTC 2025","","Authorization","",""
"","158","Metersupplier getinvite","Meter Supplier","Tue Sep 09 14:54:29 UTC 2025","passed","Tue Sep 09 14:54:29 UTC 2025","User Management > Get Invited account > {data} > {offset} > {limit}","Settings","",""
"","175","verifyaccountcode","Meter Supplier","Tue Sep 09 14:54:33 UTC 2025","passed","Tue Sep 09 14:54:33 UTC 2025","{data} > {code}","Verify User","",""
"","162","New Request","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Dashboard > Get MS activities","Inventory Management","",""
"","160","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:54:21 UTC 2025","passed","Tue Sep 09 14:54:21 UTC 2025","Get Pending schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","2418","/sendmail","Meter Supplier","Tue Sep 09 14:54:26 UTC 2025","passed","Tue Sep 09 14:54:28 UTC 2025","User Management > MS Invites > Send Mail","Settings","",""
"","159","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:54:23 UTC 2025","passed","Tue Sep 09 14:54:23 UTC 2025","Certified Batches > Get Certified Meters by Meter Brand > {data} > {offset} > {limit}","Inventory Management","",""
"","163","get notifications","Meter Supplier","Tue Sep 09 14:54:20 UTC 2025","passed","Tue Sep 09 14:54:20 UTC 2025","","Notifications","",""
"","158","msinstallationquick","Meter Supplier","Tue Sep 09 14:54:21 UTC 2025","passed","Tue Sep 09 14:54:21 UTC 2025","Get installation quick view > {data}","Installation Management","",""
"","158","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:54:22 UTC 2025","passed","Tue Sep 09 14:54:22 UTC 2025","Uploaded Batches > Get Meters group by batch > {data} > {offset} > {limit}","Inventory Management","",""
"","157","getmeters","Meter Supplier","Tue Sep 09 14:54:31 UTC 2025","passed","Tue Sep 09 14:54:32 UTC 2025","{data} > {offset} > {limit}","Get Meters","",""
"","185","update password with same password","Meter Supplier","Tue Sep 09 14:54:29 UTC 2025","failed","Tue Sep 09 14:54:30 UTC 2025","Security > Update Password","Settings","",""
"","168","Invalid login username","Meter Supplier","Tue Sep 09 14:54:19 UTC 2025","passed","Tue Sep 09 14:54:19 UTC 2025","","Login","",""
"","156","schedulebyid","Meter Supplier","Tue Sep 09 14:54:32 UTC 2025","passed","Tue Sep 09 14:54:32 UTC 2025","{data} > {offset} > {limit}","Get Schedule by ID","",""
