"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","130","msinventorycards","Meter Supplier","Tue Sep 09 14:40:40 UTC 2025","passed","Tue Sep 09 14:40:41 UTC 2025","Dashboard > Meter Inventory dashboard > {data}","Inventory Management","",""
"","129","msinventtrack","Meter Supplier","Tue Sep 09 14:40:42 UTC 2025","passed","Tue Sep 09 14:40:43 UTC 2025","Transfered Batches > Get Transfered Meter Batches by Batch ID > {data} > {offset} > {limit}","Inventory Management","",""
"","130","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:40:40 UTC 2025","passed","Tue Sep 09 14:40:40 UTC 2025","Get Completed schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","133","uploadmeterraw","Meter Supplier","Tue Sep 09 14:40:50 UTC 2025","passed","Tue Sep 09 14:40:50 UTC 2025","","Upload Meters by CSV","",""
"","138","get notifications","Meter Supplier","Tue Sep 09 14:40:39 UTC 2025","passed","Tue Sep 09 14:40:39 UTC 2025","","Notifications","",""
"","131","transferprogress","Meter Supplier","Tue Sep 09 14:40:43 UTC 2025","passed","Tue Sep 09 14:40:43 UTC 2025","Transfered Batches > Meter Transfer Progress > {data} > {vendorid}","Inventory Management","",""
"","2529","/sendmail","Meter Supplier","Tue Sep 09 14:40:44 UTC 2025","passed","Tue Sep 09 14:40:46 UTC 2025","User Management > MS Invites > Send Mail","Settings","",""
"","126","meterbatch","Meter Supplier","Tue Sep 09 14:40:48 UTC 2025","passed","Tue Sep 09 14:40:48 UTC 2025","{data} > {offset} > {limit}","Get meter supplier by meter batch","",""
"","146","login","Meter Supplier","Tue Sep 09 14:40:38 UTC 2025","failed","Tue Sep 09 14:40:38 UTC 2025","","Login","",""
"","132","postcomment","Meter Supplier","Tue Sep 09 14:40:48 UTC 2025","passed","Tue Sep 09 14:40:48 UTC 2025","","Post Comment","",""
"","144","verifyaccountcode","Meter Supplier","Tue Sep 09 14:40:50 UTC 2025","passed","Tue Sep 09 14:40:51 UTC 2025","{data} > {code}","Verify User","",""
"","130","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:40:40 UTC 2025","passed","Tue Sep 09 14:40:40 UTC 2025","Get Pending schedule by batch ID > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
