"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","169","inventoryuploadbatch","Meter Supplier","Tue Sep 09 17:41:26 UTC 2025","passed","Tue Sep 09 17:41:26 UTC 2025","Certified Batches > Get Certified Meters by batch number > {data} > {offset} > {limit}","Inventory Management","",""
"","180","Invalid login username","Meter Supplier","Tue Sep 09 17:41:22 UTC 2025","passed","Tue Sep 09 17:41:22 UTC 2025","","Login","",""
"","168","Metersupplier transfermeter","Meter Supplier","Tue Sep 09 17:41:36 UTC 2025","passed","Tue Sep 09 17:41:36 UTC 2025","","Transfer Meters","",""
"","170","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 17:41:23 UTC 2025","passed","Tue Sep 09 17:41:23 UTC 2025","Get Pending schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","168","msinventorybatchview","Meter Supplier","Tue Sep 09 17:41:25 UTC 2025","passed","Tue Sep 09 17:41:25 UTC 2025","Uploaded Batches > Get Inventory quick view > {data}","Inventory Management","",""
"","171","msquickcontract","Meter Supplier","Tue Sep 09 17:41:22 UTC 2025","passed","Tue Sep 09 17:41:22 UTC 2025","Contract quick view > {data}","Notifications","",""
"","175","get notifications","Meter Supplier","Tue Sep 09 17:41:22 UTC 2025","passed","Tue Sep 09 17:41:22 UTC 2025","","Notifications","",""
"","166","meterbatch","Meter Supplier","Tue Sep 09 17:41:33 UTC 2025","passed","Tue Sep 09 17:41:34 UTC 2025","{data} > {offset} > {limit}","Get meter supplier by meter batch","",""
"","168","uploadmeters","Meter Supplier","Tue Sep 09 17:41:36 UTC 2025","passed","Tue Sep 09 17:41:36 UTC 2025","","Upload Meters","",""
"","169","msmetergroupbatch","Meter Supplier","Tue Sep 09 17:41:33 UTC 2025","passed","Tue Sep 09 17:41:33 UTC 2025","{vendorid} > {offset} > {limit}","Get Meter by Group Batch","",""
"","169","certified","Meter Supplier","Tue Sep 09 17:41:25 UTC 2025","passed","Tue Sep 09 17:41:25 UTC 2025","Certified Batches > Get Meters certified > {data}","Inventory Management","",""
"","169","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 17:41:27 UTC 2025","passed","Tue Sep 09 17:41:28 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","168","msbatchshow","Meter Supplier","Tue Sep 09 17:41:28 UTC 2025","passed","Tue Sep 09 17:41:28 UTC 2025","Transfered Batches > Get Meter batch Summary > {data} > {vendorid}","Inventory Management","",""
"","165","meterinventory","Meter Supplier","Tue Sep 09 17:41:34 UTC 2025","passed","Tue Sep 09 17:41:34 UTC 2025","{data}","Get Meter Inventory","",""
"","172","invited accounts","Meter Supplier","Tue Sep 09 17:41:32 UTC 2025","passed","Tue Sep 09 17:41:32 UTC 2025","User Management > Get Invited Users > {data} > {offset} > {limit}","Settings","",""
"","169","msinstallerquick","Meter Supplier","Tue Sep 09 17:41:33 UTC 2025","passed","Tue Sep 09 17:41:33 UTC 2025","{data}","MS Installer quick view","",""
"","169","installationschedulebatch","Meter Supplier","Tue Sep 09 17:41:24 UTC 2025","passed","Tue Sep 09 17:41:24 UTC 2025","Get Customer's Installation Schedule > {batch} > {vendor} > {offset} > {limit}","Installation Management","",""
"","168","metercost","Meter Supplier","Tue Sep 09 17:41:37 UTC 2025","passed","Tue Sep 09 17:41:37 UTC 2025","","Get Meter cost","",""
"","169","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 17:41:28 UTC 2025","passed","Tue Sep 09 17:41:28 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID & Meter Phase > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","166","/api/Metersupplier/meterinventory/:data/:status/:offset/:limit","Meter Supplier","Tue Sep 09 17:41:34 UTC 2025","passed","Tue Sep 09 17:41:34 UTC 2025","{data} > {status} > {offset} > {limit}","Get Meter Inventory","",""
"","169","inventoryuploadbatch","Meter Supplier","Tue Sep 09 17:41:25 UTC 2025","passed","Tue Sep 09 17:41:25 UTC 2025","Uploaded Batches > Get Meters group by batch > {data} > {offset} > {limit}","Inventory Management","",""
"","192","Invalid login pwd","Meter Supplier","Tue Sep 09 17:41:21 UTC 2025","passed","Tue Sep 09 17:41:22 UTC 2025","","Login","",""
"","170","getaccount","Meter Supplier","Tue Sep 09 17:41:34 UTC 2025","passed","Tue Sep 09 17:41:34 UTC 2025","{data}","Get Meter Supplier Account Data","",""
