"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","173","msinventtrack","Meter Supplier","Tue Sep 09 14:28:45 UTC 2025","passed","Tue Sep 09 14:28:45 UTC 2025","Transfered Batches > Get Transfered Meter Batches by Disco Status > {data} > {offset} > {limit}","Inventory Management","",""
"","172","Metersupplier canceltransfer","Meter Supplier","Tue Sep 09 14:28:53 UTC 2025","passed","Tue Sep 09 14:28:53 UTC 2025","","Cancel Meter Transfer","",""
"","196","Invalid Authorize password","Meter Supplier","Tue Sep 09 14:28:39 UTC 2025","passed","Tue Sep 09 14:28:39 UTC 2025","","Authorization","",""
"","172","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:28:44 UTC 2025","passed","Tue Sep 09 14:28:44 UTC 2025","Certified Batches > Get Certified Meters by batch number > {data} > {offset} > {limit}","Inventory Management","",""
"","173","Metersupplier activate","Meter Supplier","Tue Sep 09 14:28:53 UTC 2025","passed","Tue Sep 09 14:28:53 UTC 2025","","Activate Account","",""
"","198","update password with same password","Meter Supplier","Tue Sep 09 14:28:50 UTC 2025","failed","Tue Sep 09 14:28:50 UTC 2025","Security > Update Password","Settings","",""
"","171","installers getbyms","Meter Supplier","Tue Sep 09 14:28:53 UTC 2025","passed","Tue Sep 09 14:28:53 UTC 2025","{data} > {offset} > {limit}","Get Installer by MS","",""
"","171","get users","Meter Supplier","Tue Sep 09 14:28:46 UTC 2025","passed","Tue Sep 09 14:28:46 UTC 2025","User Management > Get Users > {offset} > {limit}","Settings","",""
"","169","/api/Metersupplier/metercost/:data/:offset/:limit","Meter Supplier","Tue Sep 09 14:28:54 UTC 2025","passed","Tue Sep 09 14:28:54 UTC 2025","{data} > {offset} > {limit}","Get Meter cost","",""
"","174","msinstallationquick","Meter Supplier","Tue Sep 09 14:28:41 UTC 2025","passed","Tue Sep 09 14:28:41 UTC 2025","Get installation quick view > {data}","Installation Management","",""
"","172","mstransquick","Meter Supplier","Tue Sep 09 14:28:44 UTC 2025","passed","Tue Sep 09 14:28:45 UTC 2025","Transfered Batches > Get Transfered Meter Quick Overview > {data}","Inventory Management","",""
"","173","inventoryuploadbatch","Meter Supplier","Tue Sep 09 14:28:44 UTC 2025","passed","Tue Sep 09 14:28:44 UTC 2025","Certified Batches > Get Certified Meters by Meter Brand > {data} > {offset} > {limit}","Inventory Management","",""
"","172","Metersupplier transfermeter","Meter Supplier","Tue Sep 09 14:28:53 UTC 2025","passed","Tue Sep 09 14:28:53 UTC 2025","","Transfer Meters","",""
"","174","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:28:41 UTC 2025","passed","Tue Sep 09 14:28:41 UTC 2025","Get Pending schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","172","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:28:41 UTC 2025","passed","Tue Sep 09 14:28:41 UTC 2025","Get Completed schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","172","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:28:46 UTC 2025","passed","Tue Sep 09 14:28:46 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID & Status > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","170","getaccount","Meter Supplier","Tue Sep 09 14:28:52 UTC 2025","passed","Tue Sep 09 14:28:52 UTC 2025","{data}","Get Meter Supplier Account Data","",""
"","175","msquickcontract","Meter Supplier","Tue Sep 09 14:28:40 UTC 2025","passed","Tue Sep 09 14:28:40 UTC 2025","Contract quick view > {data}","Notifications","",""
"","171","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:28:46 UTC 2025","passed","Tue Sep 09 14:28:46 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID & Meter Phase > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","174","Empty login Credentials","Meter Supplier","Tue Sep 09 14:28:40 UTC 2025","passed","Tue Sep 09 14:28:40 UTC 2025","","Login","",""
"","191","verifyaccountcode","Meter Supplier","Tue Sep 09 14:28:54 UTC 2025","passed","Tue Sep 09 14:28:55 UTC 2025","{data} > {code}","Verify User","",""
"","168","Metersupplier cancel","Meter Supplier","Tue Sep 09 14:28:50 UTC 2025","passed","Tue Sep 09 14:28:50 UTC 2025","User Management > Cancel Invite","Settings","",""
"","172","msmetergroupbatch","Meter Supplier","Tue Sep 09 14:28:51 UTC 2025","passed","Tue Sep 09 14:28:51 UTC 2025","{vendorid} > {offset} > {limit}","Get Meter by Group Batch","",""
"","170","msinstallerquick","Meter Supplier","Tue Sep 09 14:28:51 UTC 2025","passed","Tue Sep 09 14:28:51 UTC 2025","{data}","MS Installer quick view","",""
"","189","Invalid Authorize Username","Meter Supplier","Tue Sep 09 14:28:38 UTC 2025","passed","Tue Sep 09 14:28:39 UTC 2025","","Authorization","",""
"","175","meter suppliers","Meter Supplier","Tue Sep 09 14:28:40 UTC 2025","passed","Tue Sep 09 14:28:40 UTC 2025","Get Meter Supplier List > {offset} > {limit}","Contract Management","",""
"","171","get usergroup roles","Meter Supplier","Tue Sep 09 14:28:47 UTC 2025","passed","Tue Sep 09 14:28:47 UTC 2025","User Management > Get User group role > {offset} > {limit}","Settings","",""
"","171","msinventorycards","Meter Supplier","Tue Sep 09 14:28:42 UTC 2025","passed","Tue Sep 09 14:28:42 UTC 2025","Dashboard > Meter Inventory dashboard > {data}","Inventory Management","",""
"","200","update password","Meter Supplier","Tue Sep 09 14:28:50 UTC 2025","passed","Tue Sep 09 14:28:50 UTC 2025","Security > Update Password","Settings","",""
"","171","msinventorybatchview","Meter Supplier","Tue Sep 09 14:28:43 UTC 2025","passed","Tue Sep 09 14:28:43 UTC 2025","Uploaded Batches > Get Inventory quick view > {data}","Inventory Management","",""
"","172","installationschedulebatch","Meter Supplier","Tue Sep 09 14:28:42 UTC 2025","passed","Tue Sep 09 14:28:42 UTC 2025","Get Customer's Installation Schedule > {batch} > {vendor} > {offset} > {limit}","Installation Management","",""
"","338","get list of states","Meter Supplier","Tue Sep 09 14:28:40 UTC 2025","passed","Tue Sep 09 14:28:41 UTC 2025","Asset Folder > Get State","Contract Management","",""
"","169","meterbatch","Meter Supplier","Tue Sep 09 14:28:51 UTC 2025","passed","Tue Sep 09 14:28:51 UTC 2025","{data} > {offset} > {limit}","Get meter supplier by meter batch","",""
"","172","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 14:28:44 UTC 2025","passed","Tue Sep 09 14:28:44 UTC 2025","Certified Batches > Get Meter by batch > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","174","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 14:28:41 UTC 2025","passed","Tue Sep 09 14:28:42 UTC 2025","Get Pending schedule by batch ID > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","171","postcomment","Meter Supplier","Tue Sep 09 14:28:51 UTC 2025","passed","Tue Sep 09 14:28:51 UTC 2025","","Post Comment","",""
