"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","142","New Request","Meter Supplier","Tue Sep 09 17:42:47 UTC 2025","passed","Tue Sep 09 17:42:48 UTC 2025","Dashboard > Get MS activities","Inventory Management","",""
"","133","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 17:42:47 UTC 2025","passed","Tue Sep 09 17:42:47 UTC 2025","Get Pending schedule by batch ID > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","129","inventoryuploadbatch","Meter Supplier","Tue Sep 09 17:42:48 UTC 2025","passed","Tue Sep 09 17:42:48 UTC 2025","Certified Batches > Get Certified Meters by batch Status > {data} > {offset} > {limit}","Inventory Management","",""
"","153","update password with same password","Meter Supplier","Tue Sep 09 17:42:54 UTC 2025","failed","Tue Sep 09 17:42:54 UTC 2025","Security > Update Password","Settings","",""
"","127","schedulebyid","Meter Supplier","Tue Sep 09 17:42:56 UTC 2025","passed","Tue Sep 09 17:42:56 UTC 2025","{data} > {offset} > {limit}","Get Schedule by ID","",""
"","130","Metersupplier activate","Meter Supplier","Tue Sep 09 17:42:56 UTC 2025","passed","Tue Sep 09 17:42:57 UTC 2025","","Activate Account","",""
"","127","metercost","Meter Supplier","Tue Sep 09 17:42:57 UTC 2025","passed","Tue Sep 09 17:42:57 UTC 2025","","Get Meter cost","",""
"","149","Invalid Authorize Username","Meter Supplier","Tue Sep 09 17:42:44 UTC 2025","passed","Tue Sep 09 17:42:45 UTC 2025","","Authorization","",""
"","132","inventoryuploadbatch","Meter Supplier","Tue Sep 09 17:42:48 UTC 2025","passed","Tue Sep 09 17:42:48 UTC 2025","Uploaded Batches > Get Meters group by batch Status > {data} > {offset} > {limit}","Inventory Management","",""
"","152","login","Meter Supplier","Tue Sep 09 17:42:45 UTC 2025","failed","Tue Sep 09 17:42:45 UTC 2025","","Login","",""
"","131","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 17:42:47 UTC 2025","passed","Tue Sep 09 17:42:47 UTC 2025","Get Completed schedule by batch ID > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","125","meterbatch","Meter Supplier","Tue Sep 09 17:42:55 UTC 2025","passed","Tue Sep 09 17:42:55 UTC 2025","{data} > {offset} > {limit}","Get meter supplier by meter batch","",""
"","133","uploadmeterraw","Meter Supplier","Tue Sep 09 17:42:57 UTC 2025","passed","Tue Sep 09 17:42:57 UTC 2025","","Upload Meters by CSV","",""
"","131","meter suppliers","Meter Supplier","Tue Sep 09 17:42:46 UTC 2025","passed","Tue Sep 09 17:42:46 UTC 2025","Get Meter Supplier List > {offset} > {limit}","Contract Management","",""
"","146","get notifications","Meter Supplier","Tue Sep 09 17:42:46 UTC 2025","passed","Tue Sep 09 17:42:46 UTC 2025","","Notifications","",""
"","135","discolist","Meter Supplier","Tue Sep 09 17:42:46 UTC 2025","passed","Tue Sep 09 17:42:46 UTC 2025","Asset Folder > Disco List","Contract Management","",""
"","129","invited accounts","Meter Supplier","Tue Sep 09 17:42:54 UTC 2025","passed","Tue Sep 09 17:42:54 UTC 2025","User Management > Get Invited Users > {data} > {offset} > {limit}","Settings","",""
"","126","Metersupplier cancel","Meter Supplier","Tue Sep 09 17:42:54 UTC 2025","passed","Tue Sep 09 17:42:54 UTC 2025","User Management > Cancel Invite","Settings","",""
"","136","mscontract","Meter Supplier","Tue Sep 09 17:42:45 UTC 2025","passed","Tue Sep 09 17:42:45 UTC 2025","Contract quick view > {data}","overview","",""
"","139","Empty login Credentials","Meter Supplier","Tue Sep 09 17:42:45 UTC 2025","passed","Tue Sep 09 17:42:45 UTC 2025","","Login","",""
"","129","uploadmeters","Meter Supplier","Tue Sep 09 17:42:57 UTC 2025","passed","Tue Sep 09 17:42:57 UTC 2025","","Upload Meters","",""
"","129","certified","Meter Supplier","Tue Sep 09 17:42:48 UTC 2025","passed","Tue Sep 09 17:42:48 UTC 2025","Certified Batches > Get Meters certified > {data}","Inventory Management","",""
"","128","meterinventory","Meter Supplier","Tue Sep 09 17:42:55 UTC 2025","passed","Tue Sep 09 17:42:55 UTC 2025","{data}","Get Meter Inventory","",""
"","128","getmetersupplier","Meter Supplier","Tue Sep 09 17:42:54 UTC 2025","passed","Tue Sep 09 17:42:54 UTC 2025","User Management > Get Meter Supplier > {data} > {offset} > {limit}","Settings","",""
"","129","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 17:42:49 UTC 2025","passed","Tue Sep 09 17:42:49 UTC 2025","Certified Batches > Get Meter by batch with Meter ID > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","457","Authorize","Meter Supplier","Tue Sep 09 17:42:44 UTC 2025","passed","Tue Sep 09 17:42:44 UTC 2025","","Authorization","",""
"","130","/api/users/invitedaccount/:data/:offset/:limit","Meter Supplier","Tue Sep 09 17:42:51 UTC 2025","passed","Tue Sep 09 17:42:51 UTC 2025","User Management > User Invited Account > {data} > {offset} > {limit}","Settings","",""
"","132","msbatchschedule - Pending","Meter Supplier","Tue Sep 09 17:42:46 UTC 2025","passed","Tue Sep 09 17:42:47 UTC 2025","Get Pending schedule batch > {status} > {vendor} > {offset} > {limit}","Installation Management","",""
"","129","Metersupplier getmeterbatch","Meter Supplier","Tue Sep 09 17:42:50 UTC 2025","passed","Tue Sep 09 17:42:50 UTC 2025","Transfered Batches > Get Transfered Meter by batch with Meter ID & Status > {data} > {vendorid} > {offset} > {limit}","Inventory Management","",""
"","131","update activity","Meter Supplier","Tue Sep 09 17:42:50 UTC 2025","passed","Tue Sep 09 17:42:50 UTC 2025","User Management > Post User activities","Settings","",""
"","128","Metersupplier transfermeter","Meter Supplier","Tue Sep 09 17:42:57 UTC 2025","passed","Tue Sep 09 17:42:57 UTC 2025","","Transfer Meters","",""
"","130","tracktransfer","Meter Supplier","Tue Sep 09 17:42:56 UTC 2025","passed","Tue Sep 09 17:42:56 UTC 2025","{data}","Track meter transfer","",""
"","128","installers getbyms","Meter Supplier","Tue Sep 09 17:42:56 UTC 2025","passed","Tue Sep 09 17:42:56 UTC 2025","{data} > {offset} > {limit}","Get Installer by MS","",""
"","130","get comments","Meter Supplier","Tue Sep 09 17:42:47 UTC 2025","passed","Tue Sep 09 17:42:47 UTC 2025","Get User's Comment > {data} > {offset} > {limit}","Installation Management","",""
"","131","msinstallationquick","Meter Supplier","Tue Sep 09 17:42:46 UTC 2025","passed","Tue Sep 09 17:42:46 UTC 2025","Get installation quick view > {data}","Installation Management","",""
"","125","logout","Meter Supplier","Tue Sep 09 17:42:58 UTC 2025","passed","Tue Sep 09 17:42:58 UTC 2025","","Logout","",""
"","152","validate password complexity","Meter Supplier","Tue Sep 09 17:42:54 UTC 2025","failed","Tue Sep 09 17:42:55 UTC 2025","Security > Update Password","Settings","",""
"","127","get users","Meter Supplier","Tue Sep 09 17:42:50 UTC 2025","passed","Tue Sep 09 17:42:50 UTC 2025","User Management > Get Users > {offset} > {limit}","Settings","",""
"","128","mstransquick","Meter Supplier","Tue Sep 09 17:42:49 UTC 2025","passed","Tue Sep 09 17:42:49 UTC 2025","Transfered Batches > Get Transfered Meter Quick Overview > {data}","Inventory Management","",""
